Report generated on: 01-12-2021 14:58:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
INTL.4411-2-ISL-QBTU.A,        Coal (quad Btu),0.000335826,0.000671652,0.000699638,0.001035464,0.001539203,0.001931,0.002070928,0.001679131,0.001875029,0.001986972,0.001819058,0.001679131,0.001399276,0.001483232,0.001986972,0.001819058,0.001847044,0.00162316,0.001958986,0.001679131,0.002826537,0.00274258,0.00274258,0.002378769,0.002910493,0.003274305,0.003022436,0.003386247,0.003050421,0.00274258,0.002966465,0.002938479,0.002938479,0.003358262,0.002798551,0.00324632,0.003470204,0.003414237,0.003559757
INTL.4413-2-ISL-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-ISL-QBTU.A,        Petroleum and other liquids (quad Btu),0.023483292,0.021293005,0.01899825,0.021293005,0.022548343,0.022562934,0.022791001,0.024665334,0.026386479,0.02766995,0.028137405,0.026435938,0.028401014,0.029415633,0.03319824,0.030339844,0.033585149,0.033058933,0.033756194,0.033808422,0.034470864,0.032817663,0.033601018,0.033658101,0.035189792,0.035626688,0.037452611,0.037343111,0.034291682,0.031720946,0.030471409,0.029953568,0.029721817,0.031078478,0.032542518,0.036053483,0.039825178,0.044462553,0.048259949
INTL.4419-2-ISL-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.032653973,0.034309816,0.038003064,0.040500418,0.042011513,0.041092575,0.043439891,0.044108369,0.04628621,0.047388842,0.047209989,0.04737008,0.046985733,0.048613325,0.049617487,0.051264359,0.053246607,0.057194528,0.064221605,0.073556436,0.078928097,0.08339645,0.086116844,0.08668961,0.086996961,0.08697728,0.098422003,0.118433078,0.161740852,0.163637225,0.164018018,0.164315354,0.165701501,0.172406933,0.170100807,0.173541738,0.168399762,0.1741937,0.177448105
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ISL-QBTU.A,            Renewables and other (quad Btu),0.032653973,0.034309816,0.038003064,0.040500418,0.042011513,0.041092575,0.043439891,0.044108369,0.04628621,0.047388842,0.047209989,0.04737008,0.046985733,0.048613325,0.049617487,0.051264359,0.053246607,0.057194528,0.064221605,0.073556436,0.078928097,0.08339645,0.086116844,0.08668961,0.086996961,0.08697728,0.098422003,0.118433078,0.161740852,0.163637225,0.164018018,0.164315354,0.165701501,0.172406933,0.170100807,0.173541738,0.168399762,0.1741937,0.177448105
,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-IND-QBTU.A,    Consumption (quad Btu),3.333467276,3.814133291,3.903938591,4.094317938,4.368218093,4.561107971,4.983590883,5.304904078,5.941891316,6.056934099,6.558787357,6.810864427,7.129400847,7.582407113,8.221162954,8.767177837,9.180002257,9.504715614,10.32356239,10.94467477,11.29149862,11.80171605,12.4744586,12.93576871,13.95663244,15.03897622,17.03918806,18.37480603,18.60979265,19.09769658,20.18104774,21.64270412,23.87805989,24.78473692,26.4695026,28.32386327,29.51790085,29.90698521,31.70431856
INTL.4411-2-IND-QBTU.A,        Coal (quad Btu),1.404754971,1.659088888,1.730177415,1.78965075,1.906491239,1.949907173,2.177408611,2.426576724,2.638659347,2.601600466,2.854091518,2.989594867,3.121135891,3.439517856,3.675214215,3.910241479,4.134066581,4.145918716,4.849548121,5.075569411,4.811001654,5.278430362,5.622380849,5.794520481,6.378558222,7.060673283,8.320206716,9.031733767,9.107211178,9.049161412,9.409928269,10.45241717,12.54034889,13.35977567,14.79800824,16.18752305,16.04953809,15.90791682,16.89018735
INTL.4413-2-IND-QBTU.A,        Natural gas (quad Btu),0.058701,0.073664,0.099947,0.119038,0.126899,0.151605,0.20718,0.261277,0.35681,0.362565,0.459249,0.516799,0.548742128,0.612152329,0.68327964,0.72231005,0.720089801,0.741268913,0.786548393,0.777784623,0.743094699,0.7328703,0.952329717,1.001699381,1.130122378,1.318720723,1.423293735,1.548266104,1.615356128,2.00313178,2.427776997,2.409707018,2.244442,1.976403975,1.93281015,1.868849953,2.036108777,2.08674434,2.1472982
INTL.4415-2-IND-QBTU.A,        Petroleum and other liquids (quad Btu),1.352522029,1.529229551,1.546011219,1.621528728,1.733247514,1.877449174,1.98653002,2.06910762,2.28751647,2.40021664,2.435768735,2.482115705,2.659680642,2.7264624,2.93664181,3.26704711,3.481923432,3.658614365,3.66229758,4.0414041,4.709073085,4.71021899,4.87294868,5.019032961,5.234381544,5.235513079,5.687828146,6.067318329,6.273533151,6.408126093,6.595880837,6.673555,7.057783,7.137878,7.36215,7.967827,8.756272,9.086886818,9.532031596
INTL.4419-2-IND-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.517489276,0.552150852,0.527802956,0.56410046,0.60158034,0.582146624,0.612472252,0.547942734,0.658905499,0.692551994,0.809678104,0.822354855,0.799842187,0.804274529,0.926027289,0.867579198,0.843922443,0.95891362,1.025168295,1.049916638,1.02832918,1.0801964,1.026799358,1.120515885,1.213570292,1.424069131,1.607859463,1.72748783,1.613692188,1.63727729,1.747461639,2.107024933,2.035486001,2.310679274,2.376534206,2.299663275,2.675981978,2.825437226,3.134801416
INTL.4417-2-IND-QBTU.A,            Nuclear (quad Btu),0.034158,0.03440384,0.02301588,0.03975808,0.0443904,0.05480004,0.05523411,0.05537415,0.06057249,0.0443498,0.065485981,0.06123348,0.071578872,0.070510429,0.05643704,0.07750708,0.08902516,0.1253791,0.12765872,0.1377664,0.17022442,0.220770927,0.21502032,0.19819159,0.182137708,0.191057962,0.18985695,0.192058504,0.160601276,0.180107644,0.250650471,0.354497208,0.36327759,0.368331493,0.404067888,0.421236396,0.42288456,0.42096384,0.42749912
INTL.4418-2-IND-QBTU.A,            Renewables and other (quad Btu),0.483331276,0.517747012,0.504787076,0.52434238,0.55718994,0.527346584,0.557238142,0.492568584,0.598333009,0.648202194,0.744192123,0.761121375,0.728263315,0.7337641,0.869590249,0.790072118,0.754897283,0.83353452,0.897509575,0.912150238,0.85810476,0.859425473,0.811779038,0.922324295,1.031432584,1.233011169,1.418002513,1.535429326,1.453090912,1.457169646,1.496811168,1.752527725,1.672208411,1.942347781,1.972466318,1.878426879,2.253097418,2.404473386,2.707302296
,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-IDN-QBTU.A,    Consumption (quad Btu),1.157283402,1.259898468,1.295231853,1.369831316,1.454722204,1.549581799,1.645866552,1.727840838,1.869485273,2.097275697,2.313117011,2.576958427,2.655962693,2.821046314,2.993232828,3.155811625,3.424652328,3.611764064,3.465308422,3.849303673,4.198434131,4.053666767,4.157859747,4.279726034,4.449610903,4.648143193,4.80702066,5.148866804,5.47862834,5.733265371,6.245936387,6.11825228,6.345133114,6.502500725,6.634446917,6.686774655,6.83448192,7.131911654,7.992320789
INTL.4411-2-IDN-QBTU.A,        Coal (quad Btu),0.005218777,0.004891843,0.004564644,0.006148774,0.027469397,0.053358012,0.082839863,0.103889047,0.133028121,0.159969162,0.178235594,0.196493412,0.197466732,0.201677009,0.22928746,0.253369824,0.287821139,0.332670075,0.377989799,0.486837515,0.531989722,0.607288047,0.626704934,0.695077505,0.748734231,0.852919362,0.894698083,0.959553722,1.09774606,1.155210432,1.34268295,1.339583358,1.371566135,1.468044264,1.553244307,1.79491215,1.91714737,2.078030994,2.357703603
INTL.4413-2-IDN-QBTU.A,        Natural gas (quad Btu),0.2728,0.2728,0.2596,0.3476,0.4059,0.4796,0.5181,0.5357,0.5687,0.6369,0.692637,0.84141519,0.87637704,0.92615229,1.0520135,1.1567298,1.239100937,1.226783065,1.071269931,1.225628264,1.043939652,0.791038343,0.86879491,0.87764838,0.735992852,0.783724606,1.081663135,1.227937865,1.308004033,1.465441835,1.591700023,1.438881423,1.502010517,1.623649503,1.605942562,1.636352309,1.613943201,1.629122869,1.809043761
INTL.4415-2-IDN-QBTU.A,        Petroleum and other liquids (quad Btu),0.855131693,0.951033939,1.001198366,0.982386706,0.985078176,0.971935783,0.983849835,1.03277261,1.098176412,1.217132285,1.35990313,1.452858045,1.47692895,1.59758383,1.614724595,1.636414355,1.781405082,1.965829045,1.881178975,2.0037916,2.470054626,2.47160401,2.496830389,2.550283021,2.800518726,2.837699697,2.668551279,2.779716274,2.876566775,2.90960882,3.048761379,3.125207767,3.256008515,3.155578974,3.221916439,3.018201254,2.999699664,3.114929036,3.358687535
INTL.4419-2-IDN-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.024132931,0.031172686,0.029868843,0.033695836,0.03627463,0.044688004,0.061076854,0.055479181,0.069580739,0.08327425,0.082341287,0.08619178,0.105189971,0.095633185,0.097207273,0.109297645,0.116325171,0.08648188,0.134869717,0.133046294,0.152450131,0.183736368,0.165529515,0.156717128,0.164365093,0.173799528,0.162108163,0.181658943,0.196311472,0.203004284,0.262792036,0.214579732,0.215547947,0.255227983,0.253343608,0.237308943,0.303691685,0.309828756,0.46688589
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-IDN-QBTU.A,            Renewables and other (quad Btu),0.024132931,0.031172686,0.029868843,0.033695836,0.03627463,0.044688004,0.061076854,0.055479181,0.069580739,0.08327425,0.082341287,0.08619178,0.105189971,0.095633185,0.097207273,0.109297645,0.116325171,0.08648188,0.134869717,0.133046294,0.152450131,0.183736368,0.165529515,0.156717128,0.164365093,0.173799528,0.162108163,0.181658943,0.196311472,0.203004284,0.262792036,0.214579732,0.215547947,0.255227983,0.253343608,0.237308943,0.303691685,0.309828756,0.46688589
,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-IRN-QBTU.A,    Consumption (quad Btu),1.602263239,1.494842383,1.728156719,2.103023742,2.229336205,2.408062407,2.422930466,2.531707034,2.702355715,2.966985793,3.011712768,3.222697459,3.353617292,3.47391293,3.670930229,3.815478619,3.912217122,4.425128975,4.579280138,4.608876269,5.144895124,5.575352383,5.913722596,6.151881009,6.421278806,7.3452695,7.783781208,8.050919792,8.3226413,9.289035686,9.209647063,9.350092175,9.778839226,10.01577225,10.63279471,10.77608534,11.17048432,11.61175155,11.68573127
INTL.4411-2-IRN-QBTU.A,        Coal (quad Btu),0.049958695,0.041720134,0.056283351,0.053104368,0.041069692,0.040411672,0.03978632,0.03912402,0.040399803,0.029623612,0.03033507,0.044280164,0.039200834,0.046087793,0.046319187,0.043308584,0.045446388,0.046498623,0.047751972,0.049031221,0.049185698,0.048876743,0.047980773,0.047871815,0.048740683,0.049609551,0.04599394,0.047368574,0.040443775,0.031787729,0.031061967,0.032872854,0.025925895,0.031398513,0.0316039,0.04180909,0.044536332,0.047263575,0.050095134
INTL.4413-2-IRN-QBTU.A,        Natural gas (quad Btu),0.244992,0.16368,0.2112,0.32736,0.502656,0.6336,0.566016,0.59664,0.746948,0.829472,0.807384864,0.847968,0.932316,0.990866448,1.18590912,1.31269248,1.450683696,1.756483344,1.92989412,2.230099872,2.34533413,2.617197475,2.954695867,3.072913536,3.190012426,3.914981347,4.054082894,4.215560026,4.448639026,5.273179296,5.391769891,5.724457533,5.791174066,5.879930549,6.471242649,6.935424139,7.407321196,7.715467662,7.774101341
INTL.4415-2-IRN-QBTU.A,        Petroleum and other liquids (quad Btu),1.249544875,1.225009957,1.393976847,1.657987614,1.620172592,1.668548045,1.75303149,1.82992823,1.849078848,2.038694725,2.11135199,2.257553835,2.284523688,2.33736218,2.36333485,2.385746215,2.341646406,2.550759065,2.52731402,2.276200225,2.708207119,2.850701164,2.822751373,2.908039277,3.063190352,3.202544112,3.485826095,3.596460543,3.772025888,3.905462056,3.680167828,3.463731225,3.824777953,3.923463972,3.960573937,3.635036975,3.510398,3.65365,3.65365
INTL.4419-2-IRN-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.057767668,0.064432292,0.06669652,0.06457176,0.06543792,0.06550269,0.064096656,0.066014784,0.065929064,0.069195456,0.062640844,0.07289546,0.09757677,0.099596509,0.075367072,0.07373134,0.074440632,0.071387943,0.074320026,0.053544951,0.042168177,0.058577002,0.088294583,0.12305638,0.119335345,0.178134489,0.197878279,0.19153065,0.061532611,0.078606605,0.106647377,0.129030563,0.136961313,0.180979215,0.169374221,0.163815133,0.208228791,0.195370317,0.207884793
INTL.4417-2-IRN-QBTU.A,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001013015,0.013730192,0.040256654,0.038502436,0.033064122,0.061248236,0.065818074,0.0651357
INTL.4418-2-IRN-QBTU.A,            Renewables and other (quad Btu),0.057767668,0.064432292,0.06669652,0.06457176,0.06543792,0.06550269,0.064096656,0.066014784,0.065929064,0.069195456,0.062640844,0.07289546,0.09757677,0.099596509,0.075367072,0.07373134,0.074440632,0.071387943,0.074320026,0.053544951,0.042168177,0.058577002,0.088294583,0.12305638,0.119335345,0.178134489,0.197878279,0.19153065,0.061532611,0.078606605,0.106647377,0.128017548,0.123231121,0.14072256,0.130871785,0.130751011,0.146980555,0.129552243,0.142749093
,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-IRQ-QBTU.A,    Consumption (quad Btu),0.529373259,0.481029292,0.462333913,0.550572559,0.53308641,0.572683953,0.620907014,0.637388756,0.767128198,0.824758528,0.91507167,0.599155862,0.837043908,0.962282442,1.100528594,1.127030198,1.123424818,1.038290505,1.052125814,1.070766009,1.008735261,1.022671069,1.040776122,0.818537042,1.013195059,1.098685875,1.077500844,0.985451496,1.097388208,1.314242852,1.358581948,1.401409066,1.626546332,1.728490974,1.663506701,1.434806985,1.768347218,2.048822703,2.413106729
INTL.4411-2-IRQ-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-IRQ-QBTU.A,        Natural gas (quad Btu),0.064914,0.024081,0.025128,0.018846,0.02094,0.024081,0.028269,0.036645,0.092136,0.092136,0.080618462,0.040833,0.105747,0.094285491,0.11720118,0.11721165,0.119798368,0.112773155,0.109075675,0.11757988,0.116470636,0.102050462,0.08726054,0.040672286,0.064705909,0.053613467,0.066554649,0.053983215,0.069512633,0.042484051,0.048067247,0.032389929,0.023885724,0.043593295,0.033462199,0.037048755,0.04075523,0.097731021,0.319491661
INTL.4415-2-IRQ-QBTU.A,        Petroleum and other liquids (quad Btu),0.457364255,0.449808893,0.430891697,0.525477679,0.50584065,0.542292965,0.58643309,0.59445068,0.667734426,0.72642592,0.8281704,0.55511901,0.724129902,0.861873405,0.97761235,1.00400258,0.99779469,0.919644875,0.9370645,0.947060755,0.886093021,0.914296811,0.948307007,0.773521131,0.939104326,0.981444055,0.941913177,0.867847851,0.98373392,1.221522216,1.245914472,1.311665232,1.526585,1.597897,1.560104,1.329023,1.655434,1.890502284,2.002352864
INTL.4419-2-IRQ-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.007095004,0.007139399,0.006314216,0.00624888,0.00630576,0.006309988,0.006204924,0.006293076,0.007257772,0.006196608,0.006282808,0.003203852,0.007167006,0.006123546,0.005715064,0.005815968,0.00583176,0.005872475,0.005985639,0.006125374,0.006171605,0.006323796,0.005208576,0.004343625,0.009384824,0.063628352,0.069033018,0.06362043,0.044141654,0.050236585,0.064600229,0.057353904,0.076075608,0.087000679,0.069940502,0.06873523,0.072157988,0.060589398,0.091262205
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-IRQ-QBTU.A,            Renewables and other (quad Btu),0.007095004,0.007139399,0.006314216,0.00624888,0.00630576,0.006309988,0.006204924,0.006293076,0.007257772,0.006196608,0.006282808,0.003203852,0.007167006,0.006123546,0.005715064,0.005815968,0.00583176,0.005872475,0.005985639,0.006125374,0.006171605,0.006323796,0.005208576,0.004343625,0.009384824,0.063628352,0.069033018,0.06362043,0.044141654,0.050236585,0.064600229,0.057353904,0.076075608,0.087000679,0.069940502,0.06873523,0.072157988,0.060589398,0.091262205
,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-IRL-QBTU.A,    Consumption (quad Btu),0.320810928,0.310494731,0.307731316,0.295805374,0.300793932,0.307525087,0.331368036,0.328446698,0.321250862,0.338643786,0.359921532,0.374525722,0.374374745,0.391098142,0.409239023,0.419133018,0.449294726,0.47609199,0.515380599,0.556047004,0.593386242,0.616994725,0.614189755,0.608842714,0.635026066,0.661017466,0.690590746,0.6806988,0.683205164,0.617002387,0.634489398,0.581593734,0.571043811,0.570452997,0.572804763,0.600697463,0.631238445,0.639595706,0.659389025
INTL.4411-2-IRL-QBTU.A,        Coal (quad Btu),0.023414183,0.030013678,0.030377991,0.034663252,0.034476706,0.036774888,0.054144056,0.075211385,0.075281748,0.079543398,0.077875868,0.076175404,0.070770486,0.070656973,0.064476543,0.063753476,0.070483093,0.064183385,0.066021618,0.056836781,0.067326349,0.069702072,0.066738469,0.065094978,0.066916322,0.069791939,0.06166213,0.058663437,0.052352209,0.042460961,0.04571273,0.046467726,0.056534192,0.049116137,0.051572007,0.059233567,0.05600247,0.04464075,0.030196855
INTL.4413-2-IRL-QBTU.A,        Natural gas (quad Btu),0.03232,0.04949,0.07373,0.077462,0.082492,0.087522,0.059354,0.059708,0.071497,0.0808,0.082656,0.084756,0.08373691,0.09503771,0.09671265,0.10299198,0.116810543,0.122282284,0.123627221,0.132116452,0.151497713,0.157963995,0.161425148,0.162178063,0.165594013,0.154842326,0.17355917,0.187399613,0.195478484,0.18894422,0.207405493,0.181483708,0.176735782,0.169509946,0.163347249,0.163859949,0.192160738,0.196902625,0.2038704
INTL.4415-2-IRL-QBTU.A,        Petroleum and other liquids (quad Btu),0.256200201,0.221858315,0.1950925,0.17532118,0.176502686,0.174558453,0.208333101,0.186514709,0.165571623,0.170807395,0.19126977,0.205372543,0.210801894,0.216878278,0.237928351,0.244653177,0.254400772,0.281237586,0.313357811,0.354631923,0.362008121,0.379233192,0.369966913,0.365955255,0.383069182,0.41056021,0.424778317,0.402513551,0.398551602,0.34295462,0.343428767,0.299332618,0.285555077,0.289369707,0.288623745,0.300762353,0.315034567,0.316600704,0.329378623
INTL.4419-2-IRL-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.008876544,0.009132738,0.008530826,0.008358943,0.00732254,0.008669747,0.009536878,0.007012604,0.008900491,0.007492993,0.008119894,0.008221775,0.009065455,0.008525181,0.010121479,0.007734385,0.007600318,0.008388734,0.012373948,0.012461848,0.01255406,0.010095466,0.016059226,0.015614418,0.019446549,0.025822992,0.030591129,0.0321222,0.036822868,0.042642586,0.037942408,0.054309682,0.052218759,0.062457207,0.069261763,0.076841594,0.06804067,0.081451627,0.095943148
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-IRL-QBTU.A,            Renewables and other (quad Btu),0.008876544,0.009132738,0.008530826,0.008358943,0.00732254,0.008669747,0.009536878,0.007012604,0.008900491,0.007492993,0.008119894,0.008221775,0.009065455,0.008525181,0.010121479,0.007734385,0.007600318,0.008388734,0.012373948,0.012461848,0.01255406,0.010095466,0.016059226,0.015614418,0.019446549,0.025822992,0.030591129,0.0321222,0.036822868,0.042642586,0.037942408,0.054309682,0.052218759,0.062457207,0.069261763,0.076841594,0.06804067,0.081451627,0.095943148
,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ISR-QBTU.A,    Consumption (quad Btu),0.355489502,0.360903568,0.37631468,0.369340376,0.33717559,0.356481988,0.384921918,0.42284982,0.44498053,0.459347427,0.473459308,0.48357317,0.507312688,0.563820474,0.59968216,0.643843918,0.659895577,0.694550755,0.704244165,0.714922364,0.779091532,0.771464288,0.817745863,0.842144208,0.852392293,0.817705334,0.84561883,0.881773755,0.861961757,0.873369906,0.93923158,0.928219611,1.000528115,0.920941585,0.972073131,1.014012242,1.033592032,1.045621621,0.993410107
INTL.4411-2-ISR-QBTU.A,        Coal (quad Btu),0,0,0.022275342,0.041788044,0.066651806,0.072849079,0.080066788,0.085293405,0.084422302,0.090370689,0.092585779,0.10104792,0.12337304,0.140944427,0.149506122,0.16374243,0.194977687,0.215037939,0.231389782,0.227332932,0.255083777,0.2874888,0.303815754,0.315438754,0.316508966,0.315936527,0.315214756,0.332387925,0.315388977,0.306404174,0.306080621,0.313995212,0.352771729,0.291769648,0.273641401,0.267863291,0.228919784,0.20693284,0.19804295
INTL.4413-2-ISR-QBTU.A,        Natural gas (quad Btu),0.005195,0.005195,0.003117,0.002078,0.002078,0.002078,0.0014546,0.0021819,0.0014546,0.0014546,0.001100301,0.001100301,0.00078964,0.001100769,0.00110134,0.00073769,0.000733846,0.000729608,0.000728195,0.000354916,0.000366923,0.000366923,0.000352797,0.000705594,0.023637389,0.024342983,0.034735128,0.040822727,0.051616404,0.103843051,0.131588191,0.120392873,0.053455559,0.185462895,0.290194882,0.311549882,0.359864886,0.360080738,0.329295949
INTL.4415-2-ISR-QBTU.A,        Petroleum and other liquids (quad Btu),0.350857482,0.35632614,0.35160815,0.32613626,0.269124773,0.282349904,0.304413894,0.336488409,0.360279888,0.368787402,0.381072702,0.382590653,0.384044291,0.422557849,0.449891178,0.482224565,0.467269409,0.482513099,0.475457275,0.491196179,0.528295885,0.488175293,0.51798422,0.530580126,0.516833422,0.482723667,0.501712699,0.515426258,0.50714944,0.475064036,0.51353298,0.505505978,0.605041959,0.453867955,0.415667719,0.440061074,0.44749589,0.481952398,0.469607703
INTL.4419-2-ISR-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",-0.00056298,-0.000617572,-0.000685812,-0.000661928,-0.000678988,-0.000794996,-0.001013364,-0.001113894,-0.00117626,-0.001265264,-0.001299474,-0.001165704,-0.000894282,-0.00078257,-0.00081648,-0.002860768,-0.003085364,-0.003729891,-0.003331087,-0.003961662,-0.004655053,-0.004566728,-0.004406908,-0.004580265,-0.004587484,-0.005297843,-0.006043753,-0.006863156,-0.012193064,-0.011941356,-0.011970212,-0.011674452,-0.010741133,-0.010158912,-0.007430871,-0.005462004,-0.002688527,-0.003344356,-0.003536494
